dc_id,name,provider,state,latitude,longitude,operator_class,is_hyperscaler_self,is_colocation_major,is_colocation_secondary,est_mw,wet_bulb_c,climate_adj,est_liters_per_day,v1_predicted_wue,bws_score,bws_category
DC-00415,Equinix: AT2 Atlanta IBX Data Center,Equinix,GA,33.762757258636405,-84.39693476338218,colocation_major,False,True,False,0.9,13.568767123287673,1.0,19051.2,1.1034696,1.889,Low-Medium
DC-00416,Amazon AWS: IAD78 44862 Interconnection Plaza,Amazon AWS,VA,39.02710865,-77.45282885,hyperscaler_self,True,False,False,50.0,10.524383561643834,1.0,1058400.0,0.62426853,1.94,Low-Medium
DC-00417,TierPoint: Baltimore Data Center,TierPoint,MD,39.2754558,-76.62550986602082,colocation_major,False,True,False,20.0,10.753698630136988,1.0,423360.0,0.5097474,0.583,Low
DC-00418,Equinix: DA3 Dallas Data Center,Equinix,TX,32.800965950000005,-96.81952300449768,colocation_major,False,True,False,60.0,15.338630136986302,1.010158904109589,1282982.6209315066,0.9444843,2.681,Medium-High
DC-00419,ColoCrossing: NJ1 - New York Data Center,ColoCrossing,NJ,40.5574623,-74.48445497022735,unknown,False,False,False,36.4,9.684109589041096,1.0,770515.2,0.5158759,2.797,Medium-High
DC-00420,Neutron Colocation: Spokane Data Center,Neutron Colocation,WA,47.65803251714229,-117.41847209730656,colocation_secondary,False,False,True,10.0,5.443835616438356,1.0,211680.0,0.54044855,0.903,Low
DC-00421,FirstLight: Brunswick Data Center,FirstLight,ME,43.89518095,-69.9229640047743,colocation_secondary,False,False,True,10.0,6.984931506849315,1.0,211680.0,0.4109996,0.176,Low
DC-00422,Data Canopy: Chicago (Aurora),Data Canopy,IL,41.79805272231562,-88.24663633007307,colocation_secondary,False,False,True,48.78,7.876164383561644,1.0,1032575.04,0.53570706,0.75,Low
DC-00423,Fortress Data Centers: SF1: San Francisco,Fortress Data Centers: SF1,CA,37.7825848,-122.3917665432021,colocation_secondary,False,False,True,3.5,10.811506849315071,1.0,74087.99999999999,0.6669831,3.724,High
DC-00424,365 Data Centers: GA1 Alpharetta Data Center,365 Data Centers,GA,34.06264595427264,-84.26721362739997,colocation_major,False,True,False,4.3,13.19041095890411,1.0,91022.4,1.1034696,1.889,Low-Medium
DC-00425,FirstLight: Portsmouth Data Center,FirstLight,NH,43.07274255,-70.80276247248639,colocation_secondary,False,False,True,10.0,8.009315068493152,1.0,211680.0,0.41313794,1.585,Low-Medium
DC-00426,FirstLight: Albany Data Center,FirstLight,NY,42.65002935,-73.75207455800128,colocation_secondary,False,False,True,10.0,8.054794520547945,1.0,211680.0,0.42117968,0.834,Low
DC-00427,Digital Realty: New York EWR20 Data Center,Digital Realty,NJ,40.82993065,-74.12674999655991,colocation_major,False,True,False,11.0,9.523561643835617,1.0,232848.0,0.5158759,2.797,Medium-High
DC-00428,Centersquare: EWR3 Piscataway Data Center Campus,Centersquare,NJ,40.55379115,-74.45706791394755,colocation_major,False,True,False,12.0,9.684109589041096,1.0,254016.0,0.5158759,2.797,Medium-High
DC-00429,1547 Critical Systems Realty: MIWI1 Wells Building Data Center,1547 Critical Systems Realty,WI,43.0389885,-87.90693794248263,unknown,False,False,False,12.0,7.064383561643836,1.0,254016.0,0.50526863,1.492,Low-Medium
DC-00430,Digital Realty: Boston BOS16 Data Center,Digital Realty,MA,42.302236,-71.21956515187279,colocation_major,False,True,False,10.0,8.498356164383562,1.0,211680.0,0.41313794,2.012,Medium-High
DC-00431,Sabey Data Centers: SDC Seattle Data Center,Sabey Data Centers,WA,47.49213686445865,-122.28843858491982,colocation_major,False,True,False,70.0,8.737534246575342,1.0,1481760.0,0.5808077,0.903,Low
DC-00432,TierPoint: Spokane SPO03 Data Center,TierPoint,WA,47.6713701795256,-117.09483622072015,colocation_major,False,True,False,20.0,6.018630136986302,1.0,423360.0,0.54044855,0.903,Low
DC-00433,DataBank: ORD2 Downtown Chicago Metro Data Center,DataBank,IL,41.8709343,-87.6401410684536,colocation_major,False,True,False,2.0,8.263561643835615,1.0,42336.0,0.53570706,0.75,Low
DC-00434,Digital Realty: Miami MIA10 Data Center,Digital Realty,FL,25.7758419,-80.1929625,colocation_major,False,True,False,2.0,21.72684931506849,1.2018054794520547,50879.63677808219,0.8384825,2.559,Medium-High
DC-00435,DataBank: IND2 Downtown Indianapolis Data Center,DataBank,IN,39.7601052,-86.1704582,colocation_major,False,True,False,3.75,9.32054794520548,1.0,79379.99999999999,0.59101576,1.384,Low-Medium
DC-00436,UnitedLayer: Las Vegas North Data Center,UnitedLayer,NV,36.06011615,-115.21019411891962,colocation_secondary,False,False,True,1.44,9.77835616438356,1.0,30481.92,0.7941126,2.146,Medium-High
DC-00437,Flexential: Charlotte - South Data Center,Flexential,NC,35.1353954,-80.93697269695443,colocation_major,False,True,False,2.36,13.088493150684933,1.0,49956.48,0.63936913,2.498,Medium-High
DC-00438,AUBix: Auburn Data Center,AUBix,AL,32.597647510070324,-85.4893029291968,colocation_secondary,False,False,True,10.0,14.962191780821918,1.0,211680.0,0.91975725,0.53,Low
DC-00439,INAP: Boston 2 Data Center,INAP,MA,42.37795725,-71.08031894999999,colocation_major,False,True,False,20.0,8.422465753424657,1.0,423360.0,0.41313794,2.012,Medium-High
DC-00440,DataBank: MSP2 East Twin Cities Data Center,DataBank,MN,44.83751935959474,-93.14541444091182,colocation_major,False,True,False,5.0,5.941917808219179,1.0,105840.0,0.49029046,1.669,Low-Medium
DC-00441,Equinix: SV15 Silicon Valley Data Center,Equinix,CA,37.37533395653293,-121.98795470326084,colocation_major,False,True,False,20.0,11.163013698630136,1.0,423360.0,0.83450365,3.724,High
DC-00442,CloudHQ: SJC Campus United States,CloudHQ,CA,37.36028977148921,-121.94221917182529,colocation_major,False,True,False,20.0,11.20082191780822,1.0,423360.0,0.83450365,3.724,High
DC-00443,Cologix: LAK1 Lakeland Data Center,Cologix,FL,28.078985047165688,-81.97469040894532,colocation_major,False,True,False,20.0,19.41397260273973,1.1324191780821915,479420.9832328766,0.99239194,2.559,Medium-High
DC-00444,Lumen: Chicago 2 Data Center,Lumen,IL,41.897947,-87.643443,colocation_secondary,False,False,True,8.5,8.293972602739727,1.0,179928.0,0.5401212,0.75,Low
DC-00445,CoreSite: BO1 Boston Data Center,CoreSite,MA,42.37670585,-71.07975762422522,colocation_major,False,True,False,20.0,8.422465753424657,1.0,423360.0,0.41313794,2.012,Medium-High
DC-00446,Rackspace: SJC2 San Jose Data Center,Rackspace,CA,37.3336276,-121.8879727376266,colocation_major,False,True,False,5.4,11.20082191780822,1.0,114307.2,0.83450365,3.724,High
DC-00447,Evocative: Dallas Data Center (DAL6),Evocative,TX,33.01601457142858,-96.76688514285716,colocation_major,False,True,False,12.0,14.986027397260273,1.0,254016.0,0.9444843,2.681,Medium-High
DC-00448,24Shells Inc: EWR Data Center,24Shells Inc,NJ,40.5574623,-74.48445497022735,colocation_secondary,False,False,True,10.0,9.684109589041096,1.0,211680.0,0.5158759,2.797,Medium-High
DC-00449,Data Canopy: Cincinnati,Data Canopy,OH,39.1027886,-84.51792286125507,colocation_secondary,False,False,True,12.0,9.992054794520548,1.0,254016.0,0.60772526,1.279,Low-Medium
DC-00450,TierPoint: Jacksonville Data Center,TierPoint,FL,30.2167346,-81.5815109,colocation_major,False,True,False,9.0,18.40109589041096,1.1020328767123286,209950.4874082192,0.91053736,2.559,Medium-High
DC-00451,American Tower: Edge Data Center Boulder,American Tower,CO,39.93038207546503,-105.12807302694472,edge_micro,False,False,False,,4.360821917808219,1.0,,0.6854508,3.424,High
DC-00452,Performive: ATL05 Data Center,Performive,GA,33.924006345084614,-84.48240908168205,colocation_secondary,False,False,True,10.0,13.374246575342466,1.0,211680.0,1.1034696,1.889,Low-Medium
DC-00453,Lumen: Hartford 1 Data Center,Lumen,CT,41.7450929,-72.6651517,colocation_secondary,False,False,True,10.0,8.837534246575341,1.0,211680.0,0.44556543,1.331,Low-Medium
DC-00454,CoreSite: SV7 Silicon Valley Data Center,CoreSite,CA,37.30224047360288,-122.02897917718704,colocation_major,False,True,False,20.0,10.778082191780822,1.0,423360.0,0.83450365,3.724,High
DC-00455,Cologix: ASH1 Ashburn Data Center,Cologix,VA,39.017194121511416,-77.45772274352643,colocation_major,False,True,False,120.0,10.42958904109589,1.0,2540159.9999999995,0.5798735,1.94,Low-Medium
DC-00456,123NET: Southfield Data Center NW (DC2),123NET,MI,42.46712728660439,-83.23464401493884,unknown,False,False,False,1.0,7.469589041095889,1.0,21168.0,0.50526863,0.327,Low
DC-00457,DataBank: SLC2 Granite Point Data Center,DataBank,UT,40.48100987006763,-111.90291440344134,colocation_major,False,True,False,3.25,4.54986301369863,1.0,68796.0,0.68953943,1.329,Low-Medium
DC-00458,DataBank: EWR2 - Piscataway Data Center,DataBank,NJ,40.549467001980446,-74.4558890680243,colocation_major,False,True,False,3.0,9.684109589041096,1.0,63503.99999999999,0.5158759,2.797,Medium-High
DC-00459,Lumen: Austin 3 Data Center,Lumen,TX,30.21429715,-97.71266755173376,colocation_secondary,False,False,True,10.0,16.902465753424657,1.0570739726027396,223761.41852054792,0.97105974,2.681,Medium-High
DC-00460,US Signal: South Bend Data Center,US Signal,IN,41.66945393877551,-86.256206,colocation_secondary,False,False,True,10.0,8.001643835616436,1.0,211680.0,0.53570706,1.384,Low-Medium
DC-00461,Lumen: Raleigh 1 Data Center,Lumen,NC,35.854389607470736,-78.59581500568936,colocation_secondary,False,False,True,10.0,12.933150684931508,1.0,211680.0,0.6258905,2.498,Medium-High
DC-00462,Expedient: Baltimore Tide Point Data Center,Expedient,MD,39.2746901,-76.5916456,colocation_secondary,False,False,True,1.5,10.753698630136988,1.0,31752.0,0.5097474,0.583,Low
DC-00463,Digital Realty: Silicon Valley SJC31 Data Center,Digital Realty,CA,37.37234705,-121.9482597108543,colocation_major,False,True,False,9.0,11.20082191780822,1.0,190512.0,0.83450365,3.724,High
DC-00464,Iron Mountain Data Centers: DEN - 1 - Denver Data Center,Iron Mountain Data Centers,CO,39.77737055,-104.9682755694162,colocation_major,False,True,False,14.4,4.255890410958903,1.0,304819.19999999995,0.6854508,3.424,High
DC-00465,Lumen: Albany 3 Data Center,Lumen,NY,42.65002935,-73.75207455800128,colocation_secondary,False,False,True,10.0,8.054794520547945,1.0,211680.0,0.42117968,0.834,Low
DC-00466,Otava: Metro Detroit Data Center,Otava,MI,42.331062188725696,-83.41872725729455,colocation_secondary,False,False,True,1.2,7.6339726027397266,1.0,25401.6,0.50526863,0.327,Low
DC-00467,"IBM Cloud: DAL05 Dallas, TX",IBM Cloud,TX,32.933869200000004,-96.82802116664344,hyperscaler_self,True,False,False,50.0,15.162739726027397,1.004882191780822,1063567.311780822,0.9478951,2.681,Medium-High
DC-00468,Stream Data Centers: Houston 1 - The Woodlands Data Center,Stream Data Centers,TX,30.1781365,-95.4860464,unknown,False,False,False,7.8,17.85808219178082,1.0857424657534247,179267.37281753423,0.9175664,2.681,Medium-High
DC-00469,DartPoints: Columbus Data Center,DartPoints,IN,39.18314721212121,-85.89557803030303,edge_micro,False,False,False,0.2,9.915890410958903,1.0,4233.599999999999,0.59101576,1.384,Low-Medium
DC-00470,Amazon AWS: PDX132,Amazon AWS,OR,45.9288760244058,-119.26944264255891,hyperscaler_self,True,False,False,50.0,8.054794520547945,1.0,1058400.0,0.4890291,1.569,Low-Medium
DC-00471,Flexential: Nashville - Cool Springs Data Center,Flexential,TN,35.95102,-86.83342994211432,colocation_major,False,True,False,3.15,12.559178082191782,1.0,66679.2,0.6399324,0.579,Low
DC-00472,123NET: Southfield Data Center W (DC3),123NET,MI,42.46694829540044,-83.23437755094128,unknown,False,False,False,1.5,7.469589041095889,1.0,31752.0,0.50526863,0.327,Low
DC-00473,Digital Realty: Silicon Valley SJC14 Data Center,Digital Realty,CA,37.37576825,-121.95518440075934,colocation_major,False,True,False,9.0,11.20082191780822,1.0,190512.0,0.83450365,3.724,High
DC-00474,Lumen: Austin 2 Data Center,Lumen,TX,30.2610485,-97.72307330674846,colocation_secondary,False,False,True,10.0,16.847397260273972,1.0554219178082191,223411.71156164384,0.97105974,2.681,Medium-High
DC-00475,US Signal: Southfield Data Center,US Signal,MI,42.44774752704326,-83.25622431575188,colocation_secondary,False,False,True,10.0,7.570136986301369,1.0,211680.0,0.50526863,0.327,Low
DC-00476,UnitedLayer: One Wilshire Data Center,UnitedLayer,CA,34.0478871,-118.2555541091128,colocation_secondary,False,False,True,2.0,12.746849315068497,1.0,42336.0,1.2731755,3.724,High
DC-00477,Opus Interactive: Hillsboro Data Center,Opus Interactive,OR,45.5473804,-122.89727226701092,colocation_secondary,False,False,True,24.0,8.515616438356165,1.0,508032.0,0.58591545,1.569,Low-Medium
DC-00478,Limestone Networks: DFW1 Dallas Data Center,Limestone Networks,TX,32.778320550000004,-96.7985002392905,colocation_secondary,False,False,True,7.0,15.338630136986302,1.010158904109589,149681.30577534245,0.9444843,2.681,Medium-High
DC-00479,Telesystem: DC-2 Michigan Data Center,Telesystem,MI,41.936367234375005,-83.40490821875,colocation_secondary,False,False,True,10.0,8.014794520547946,1.0,211680.0,0.50526863,0.327,Low
DC-00480,Digital Realty: Charlotte CLT10 Data Center,Digital Realty,NC,35.22145201510647,-80.83592111921992,colocation_major,False,True,False,2.5,12.869589041095889,1.0,52920.0,0.63936913,2.498,Medium-High
DC-00481,Hivelocity: MIA 1 Miami Data Center,Hivelocity,FL,25.7758419,-80.1929625,colocation_major,False,True,False,20.0,21.72684931506849,1.2018054794520547,508796.3677808219,0.8384825,2.559,Medium-High
DC-00482,1547 Critical Systems Realty: CHIL2 Chicago Data Center,1547 Critical Systems Realty,IL,41.87262895,-87.63329793378796,unknown,False,False,False,5.0,8.263561643835615,1.0,105840.0,0.53570706,0.75,Low
DC-00483,Lumen: Akron 2 Data Center,Lumen,OH,41.06956941666667,-81.49075820833333,colocation_secondary,False,False,True,10.0,8.252876712328767,1.0,211680.0,0.5862573,1.279,Low-Medium
DC-00484,Amazon AWS: Tanner Way,Amazon AWS,VA,38.738228935972735,-77.50330388474131,hyperscaler_self,True,False,False,50.0,10.823287671232876,1.0,1058400.0,0.57165456,1.94,Low-Medium
DC-00485,Equinix: AT3 Atlanta Data Center,Equinix,GA,33.762757258636405,-84.39693476338218,colocation_major,False,True,False,1.0,13.568767123287673,1.0,21168.0,1.1034696,1.889,Low-Medium
DC-00486,US Signal: Indianapolis Data Center,US Signal,IN,39.7595371,-86.1709558,colocation_secondary,False,False,True,10.0,9.32054794520548,1.0,211680.0,0.59101576,1.384,Low-Medium
DC-00487,Evocative: El Segundo Data Center (LAX10),Evocative,CA,33.915514,-118.384618492729,colocation_major,False,True,False,15.0,12.90082191780822,1.0,317519.99999999994,1.2731755,3.724,High
DC-00488,Centersquare: SFO4 Santa Clara Data Center Campus,Centersquare,CA,37.37576825,-121.95518440075934,colocation_major,False,True,False,9.0,11.20082191780822,1.0,190512.0,0.83450365,3.724,High
DC-00489,NTT Communications: Sterling Data Center,NTT Communications,VA,38.99469946458526,-77.43066350601865,cable_telecom,False,False,False,5.0,10.42958904109589,1.0,105840.0,0.6194914,1.94,Low-Medium
DC-00490,Iron Mountain Data Centers: AZP - 2 - Phoenix Data Center,Iron Mountain Data Centers,AZ,33.451711,-111.97729071042008,colocation_major,False,True,False,48.0,12.55972602739726,1.0,1016064.0,1.2515979,3.487,High
DC-00491,Lumen: Rochester 3 Data Center,Lumen,NY,43.1502963,-77.73019787927481,colocation_secondary,False,False,True,10.0,7.418904109589041,1.0,211680.0,0.49416012,0.834,Low
DC-00492,"IBM Cloud: SJC03 San Jose, CA",IBM Cloud,CA,37.3541132,-121.955174,hyperscaler_self,True,False,False,50.0,11.20082191780822,1.0,1058400.0,0.8261622,3.724,High
DC-00493,CoreSite: CH1 Chicago Data Center,CoreSite,IL,41.87633285,-87.63148077036223,colocation_major,False,True,False,20.0,8.263561643835615,1.0,423360.0,0.53570706,0.75,Low
DC-00494,Lumen: Amarillo 1 Data Center,Lumen,TX,35.20447388252576,-101.82901228792424,colocation_secondary,False,False,True,10.0,9.337808219178084,1.0,211680.0,0.7784158,2.681,Medium-High
DC-00495,Netrality Data Centers: 401 North Broad Philadelphia Data Center,Netrality Data Centers,PA,39.9598694,-75.16081442465776,colocation_secondary,False,False,True,40.0,10.252328767123288,1.0,846720.0,0.5097474,1.225,Low-Medium
DC-00496,DartPoints: Downtown Cincinnati Data Center,DartPoints,OH,39.0881744,-84.52065184771529,edge_micro,False,False,False,0.2,9.992054794520548,1.0,4233.599999999999,0.60772526,1.279,Low-Medium
DC-00497,Digital Fortress: Portland Data Center 2 - (PTL2),Digital Fortress,OR,45.47632635,-122.77614696224916,colocation_secondary,False,False,True,1.2,8.80904109589041,1.0,25401.6,0.6254295,1.569,Low-Medium
DC-00498,DataBank: ATL2 - Atlanta West End Data Center,DataBank,GA,33.733908400000004,-84.4257293388385,colocation_major,False,True,False,4.0,13.62082191780822,1.0,84672.0,1.1034696,1.889,Low-Medium
DC-00499,Lumen: Tustin 1 Data Center,Lumen,CA,33.7167573,-117.80577589423196,colocation_secondary,False,False,True,10.0,12.963835616438354,1.0,211680.0,1.2731755,3.724,High
DC-00500,Amazon AWS: IAD57 (Prologis building 10),Amazon AWS,VA,38.99397414662921,-77.4348093883778,hyperscaler_self,True,False,False,50.0,10.42958904109589,1.0,1058400.0,0.62426853,1.94,Low-Medium
DC-00501,Aptum Technologies: LAX-600W7 Data Center,Aptum Technologies,CA,34.0479225,-118.2400661,colocation_secondary,False,False,True,,12.746849315068497,1.0,,1.2731755,3.724,High
DC-00502,Amazon AWS: PDX92,Amazon AWS,OR,45.843613803958256,-119.68541866334404,hyperscaler_self,True,False,False,50.0,8.096986301369862,1.0,1058400.0,0.4752701,1.569,Low-Medium
DC-00503,US Signal: Oak Brook Data Center,US Signal,IL,41.84085848829432,-87.94907505852844,colocation_secondary,False,False,True,10.0,7.887671232876713,1.0,211680.0,0.53570706,0.75,Low
DC-00504,CoreSite: DE1 Denver Data Center,CoreSite,CO,39.7455712,-104.99569111283242,colocation_major,False,True,False,20.0,4.255890410958903,1.0,423360.0,0.6854508,3.424,High
DC-00505,CyrusOne: NYM7 Wappingers Falls Data Center,CyrusOne,NY,41.5990434,-73.8822205,colocation_major,False,True,False,10.0,8.708219178082192,1.0,211680.0,0.49599427,0.834,Low
DC-00506,Equinix: DA4 Dallas Data Center,Equinix,TX,32.78697608163265,-96.79400534693876,colocation_major,False,True,False,1.5,15.338630136986302,1.010158904109589,32074.56552328767,0.9444843,2.681,Medium-High
DC-00507,Amazon AWS: 44858 Interconnection Plaza,Amazon AWS,VA,39.02635735,-77.4508703496484,hyperscaler_self,True,False,False,50.0,10.524383561643834,1.0,1058400.0,0.62426853,1.94,Low-Medium
DC-00508,Expedient: Columbus - Upper Arlington Data Center,Expedient,OH,40.057836550000005,-83.07842596928222,colocation_secondary,False,False,True,1.6,9.055616438356164,1.0,33868.8,0.59591293,1.279,Low-Medium
